num processes,multi-tile strategy,single-image strategy,tiles x,tiles y,width,height,transparent,interlacing,collection,max image split,frame,render time,buffer read time,buffer write time,compress time,blend time,draw time,composite time,collect time,bytes sent,frame time
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,68,0.061286,0,0,0.004839,0.00395,0.165964,0.104737,0.077542,505281304,0.166566
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,69,0.088384,0,0,0.004736,0.005422,0.211369,0.123063,0.095647,682721304,0.211987
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,70,0.090361,0,0,0.004845,0.00445,0.226365,0.136046,0.101559,687517088,0.226956
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,71,0.060942,0,0,0.00448,0.007349,0.192996,0.132059,0.092304,695756568,0.193547
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,72,0.072148,0,0,0.004499,0.00793,0.224047,0.151904,0.109838,695746400,0.224589
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,73,0.058871,0,0,0.004536,0.008202,0.167392,0.108626,0.08179,518673512,0.168049
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,74,0.105128,0,0,0.004854,0.007088,0.243999,0.139069,0.109036,732934544,0.244745
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,75,0.079911,0,0,0.005034,0.004674,0.209316,0.129567,0.097254,637099448,0.210009
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,76,0.099912,0,0,0.005054,0.00469,0.233004,0.13317,0.103965,708342840,0.233611
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,77,0.051424,0,0,0.004683,0.002639,0.152711,0.101496,0.074892,430629760,0.153454
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,78,0.072063,0,0,0.004762,0.006334,0.194016,0.122101,0.097178,726692592,0.194701
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,79,0.07593,0,0,0.004759,0.006713,0.210548,0.13474,0.090869,709627528,0.211213
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,80,0.104649,0,0,0.005007,0.005391,0.233851,0.129329,0.086929,722989296,0.234524
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,81,0.100083,0,0,0.004729,0.00917,0.243229,0.143188,0.110028,735147472,0.243816
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,82,0.07205,0,0,0.004799,0.004801,0.194324,0.122336,0.090447,667782392,0.194932
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,83,0.06745,0,0,0.004926,0.005215,0.173277,0.105836,0.07753,509314416,0.173824
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,84,0.084306,0,0,0.004599,0.007331,0.242222,0.158074,0.110294,725540616,0.242925
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,85,0.086247,0,0,0.004831,0.00604,0.21572,0.129665,0.092698,693581536,0.216457
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,86,0.077503,0,0,0.004784,0.007394,0.233927,0.156463,0.10527,724735840,0.234511
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,87,0.080832,0,0,0.004637,0.007658,0.19771,0.117037,0.091292,607037816,0.198415
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,88,0.05314,0,0,0.004703,0.002929,0.153065,0.099962,0.073711,457176480,0.153638
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,89,0.103675,0,0,0.004927,0.006117,0.240369,0.136877,0.111588,727069392,0.241096
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,90,0.091744,0,0,0.004721,0.008045,0.22529,0.133594,0.094561,719788792,0.225884
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,91,0.086715,0,0,0.004809,0.005288,0.206296,0.119622,0.081486,727041704,0.206869
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,92,0.067866,0,0,0.004869,0.004052,0.190875,0.1231,0.091394,580645712,0.19151
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,93,0.075722,0,0,0.004889,0.005286,0.193974,0.118376,0.074387,631874600,0.194647
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,94,0.092824,0,0,0.004588,0.00812,0.224331,0.131628,0.098182,681754408,0.224992
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,95,0.052197,0,0,0.004439,0.007692,0.16908,0.116932,0.085466,627823352,0.169662
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,96,0.080917,0,0,0.00451,0.007932,0.215399,0.134592,0.106148,708688328,0.216048
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,97,0.055568,0,0,0.00467,0.003666,0.156466,0.100971,0.07492,454967904,0.157076
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,98,0.077165,0,0,0.004714,0.007254,0.199796,0.122767,0.094768,691215720,0.200476
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,99,0.084562,0,0,0.004564,0.00815,0.218561,0.134019,0.105829,712398192,0.219122
2048,Sequential,radix-k 64,1,1,2048,2048,yes,yes,yes,512,100,0.090904,0,0,0.004746,0.00815,0.214157,0.123412,0.098295,668760768,0.214867
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,0,0.106473,0,0,0.009287,0.015385,0.430023,0.323789,0.143032,585467016,0.430513
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,1,0.155825,0,0,0.009689,0.015645,0.334113,0.178321,0.14468,605881424,0.334593
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,2,0.102288,0,0,0.008926,0.014805,0.295785,0.19354,0.155593,595980416,0.296239
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,3,0.155148,0,0,0.009811,0.014792,0.316698,0.161572,0.112598,590081104,0.31713
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,4,0.149162,0,0,0.009368,0.015008,0.356503,0.207378,0.134233,608165136,0.356955
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,5,0.097026,0,0,0.009081,0.014239,0.305803,0.208818,0.174377,586556832,0.306263
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,6,0.160583,0,0,0.00939,0.016953,0.351759,0.191208,0.143202,598802408,0.352201
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,7,0.159997,0,0,0.009765,0.013847,0.358665,0.198683,0.1635,625217112,0.359086
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,8,0.162023,0,0,0.009779,0.01876,0.334962,0.172974,0.126171,584601136,0.33541
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,9,0.094939,0,0,0.009102,0.014228,0.270824,0.175936,0.125923,597686904,0.271284
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,10,0.16587,0,0,0.009668,0.018379,0.368279,0.202419,0.129671,615220808,0.368697
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,11,0.120008,0,0,0.009099,0.014678,0.286931,0.166981,0.095457,587178496,0.287403
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,12,0.113342,0,0,0.009681,0.007716,0.279612,0.166292,0.135582,499398472,0.280042
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,13,0.097814,0,0,0.009083,0.004271,0.244706,0.146906,0.10524,438619048,0.245132
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,14,0.108841,0,0,0.008957,0.01461,0.295576,0.186781,0.154227,604094136,0.29604
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,15,0.092748,0,0,0.008848,0.014451,0.252136,0.159425,0.087202,557102720,0.252586
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,16,0.077835,0,0,0.00893,0.003982,0.235841,0.158054,0.097679,429806912,0.236301
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,17,0.154174,0,0,0.009414,0.015033,0.347474,0.193346,0.119627,617332720,0.34793
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,18,0.092981,0,0,0.008907,0.014237,0.247873,0.154936,0.096198,567735696,0.248329
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,19,0.100707,0,0,0.009289,0.005368,0.236597,0.135939,0.107911,427264504,0.237053
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,20,0.129231,0,0,0.009518,0.013402,0.323189,0.193977,0.110764,593228112,0.323622
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,21,0.123365,0,0,0.009567,0.011499,0.310636,0.187297,0.11953,581132056,0.311071
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,22,0.111962,0,0,0.009568,0.013432,0.305402,0.193452,0.109577,558454560,0.305823
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,23,0.161749,0,0,0.010023,0.017674,0.378973,0.217268,0.128271,611643824,0.379424
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,24,0.119966,0,0,0.00928,0.004587,0.276102,0.156184,0.116366,465522984,0.276564
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,25,0.153779,0,0,0.009756,0.015643,0.348927,0.195162,0.110697,593273072,0.34935
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,26,0.069979,0,0,0.00882,0.015117,0.224044,0.154109,0.126289,434231976,0.224498
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,27,0.129315,0,0,0.009685,0.010108,0.323059,0.19378,0.12715,580244992,0.3235
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,28,0.121734,0,0,0.009788,0.009639,0.32437,0.202664,0.119586,528779032,0.324808
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,29,0.106526,0,0,0.00951,0.008733,0.322306,0.215819,0.185205,555244272,0.322767
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,30,0.132008,0,0,0.009718,0.012549,0.321924,0.189961,0.159636,605553416,0.322372
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,31,0.081401,0,0,0.009083,0.016123,0.244619,0.163242,0.096401,464963208,0.245052
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,32,0.134099,0,0,0.009029,0.015279,0.309143,0.175085,0.125988,596546656,0.309596
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,33,0.132,0,0,0.00976,0.011448,0.301771,0.169814,0.107347,552253872,0.302215
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,34,0.129401,0,0,0.009621,0.012118,0.281708,0.152344,0.106745,557876376,0.282159
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,35,0.118211,0,0,0.009846,0.009994,0.294881,0.176718,0.145013,517609912,0.295344
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,36,0.094296,0,0,0.009416,0.007558,0.27338,0.179114,0.120173,550717448,0.273821
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,37,0.137306,0,0,0.009694,0.011119,0.327958,0.190713,0.150033,591132720,0.328421
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,38,0.079446,0,0,0.008962,0.013292,0.236297,0.1569,0.096182,452818600,0.236755
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,39,0.077698,0,0,0.009027,0.011897,0.229571,0.151935,0.123763,430494144,0.230056
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,40,0.100419,0,0,0.009438,0.014095,0.303243,0.202859,0.173646,548984816,0.303694
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,41,0.078697,0,0,0.008918,0.004014,0.223206,0.144554,0.086877,426578712,0.223666
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,42,0.107481,0,0,0.00886,0.01454,0.264855,0.157404,0.123943,544074296,0.265291
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,43,0.104636,0,0,0.009553,0.014108,0.301369,0.196765,0.169421,501126896,0.30181
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,44,0.132969,0,0,0.009459,0.014056,0.296853,0.163921,0.115672,594918816,0.29729
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,45,0.158694,0,0,0.009651,0.016021,0.340476,0.181801,0.131441,620889880,0.340884
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,46,0.1626,0,0,0.009534,0.01792,0.371597,0.20903,0.120196,603565552,0.372031
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,47,0.105091,0,0,0.008944,0.015527,0.33464,0.229592,0.195077,540740448,0.335099
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,48,0.157375,0,0,0.009957,0.015168,0.336938,0.179582,0.131019,593283328,0.337362
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,49,0.130925,0,0,0.009659,0.011379,0.323038,0.19216,0.125897,615511976,0.323499
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,50,0.119244,0,0,0.009677,0.009748,0.280663,0.161462,0.094973,531620640,0.28111
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,51,0.096794,0,0,0.009396,0.009029,0.307179,0.210434,0.187627,554123128,0.30764
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,52,0.112667,0,0,0.008909,0.014758,0.281658,0.169013,0.125968,574050328,0.282083
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,53,0.124925,0,0,0.009424,0.013448,0.289396,0.164519,0.129468,578492360,0.289859
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,54,0.064937,0,0,0.008822,0.007736,0.208074,0.143183,0.081103,383580256,0.208527
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,55,0.143642,0,0,0.009711,0.018797,0.34492,0.201326,0.172482,545295760,0.345374
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,56,0.139241,0,0,0.009715,0.013444,0.333466,0.194259,0.11876,616889368,0.333916
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,57,0.157327,0,0,0.0099,0.018148,0.329673,0.172397,0.127673,582715432,0.330138
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,58,0.165768,0,0,0.009703,0.015724,0.369076,0.203345,0.160842,613238544,0.369533
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,59,0.075415,0,0,0.008933,0.003964,0.218457,0.143104,0.119069,392679528,0.218931
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,60,0.124094,0,0,0.008969,0.015113,0.309034,0.184952,0.1095,595637416,0.30946
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,61,0.139329,0,0,0.009577,0.014187,0.329683,0.190384,0.126315,623214744,0.330124
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,62,0.12823,0,0,0.009668,0.012838,0.337788,0.209591,0.137772,592307608,0.33823
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,63,0.133352,0,0,0.009914,0.01109,0.312014,0.178673,0.135048,532925216,0.312434
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,64,0.100652,0,0,0.008836,0.014418,0.256825,0.156221,0.110082,548931616,0.257281
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,65,0.128111,0,0,0.009321,0.014189,0.29535,0.16731,0.106445,594877488,0.295831
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,66,0.094505,0,0,0.009389,0.004655,0.254892,0.160415,0.13906,356600512,0.255329
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,67,0.110628,0,0,0.009074,0.015752,0.310441,0.199847,0.128149,569730224,0.310889
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,68,0.105773,0,0,0.009632,0.007895,0.250898,0.145172,0.115977,450298888,0.25136
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,69,0.113293,0,0,0.009444,0.010694,0.280667,0.167403,0.122573,515345352,0.28111
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,70,0.113629,0,0,0.009667,0.008871,0.315927,0.202312,0.177203,518575304,0.316355
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,71,0.103711,0,0,0.008927,0.014677,0.297763,0.194095,0.117612,604421352,0.298214
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,72,0.091844,0,0,0.008954,0.0156,0.314426,0.222614,0.190332,528076952,0.314867
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,73,0.104932,0,0,0.009049,0.015915,0.261459,0.156564,0.12681,487755072,0.261914
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,74,0.161298,0,0,0.009687,0.014113,0.366302,0.205032,0.172292,624924720,0.366742
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,75,0.132654,0,0,0.010047,0.009218,0.313876,0.181277,0.130416,531058096,0.314347
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,76,0.12842,0,0,0.010056,0.009305,0.336457,0.208077,0.122706,559333848,0.336912
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,77,0.0977,0,0,0.009347,0.00526,0.250641,0.152966,0.079749,386937704,0.251075
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,78,0.110335,0,0,0.009497,0.012475,0.284289,0.173986,0.144161,614502800,0.284732
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,79,0.12096,0,0,0.00948,0.013373,0.311581,0.190644,0.119138,623787008,0.312019
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,80,0.138088,0,0,0.009961,0.010539,0.318128,0.180055,0.120179,567468600,0.318552
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,81,0.142194,0,0,0.009486,0.017946,0.346654,0.204505,0.171089,595787736,0.34711
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,82,0.118243,0,0,0.009588,0.009568,0.292484,0.174275,0.114361,555352632,0.292927
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,83,0.12611,0,0,0.009828,0.010349,0.272044,0.145959,0.097118,485557048,0.272479
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,84,0.113833,0,0,0.009168,0.014572,0.351863,0.238046,0.210011,576619000,0.352294
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,85,0.114891,0,0,0.009642,0.011881,0.318731,0.203876,0.11967,535998736,0.319181
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,86,0.117983,0,0,0.009495,0.014745,0.360445,0.242511,0.202478,584999232,0.360909
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,87,0.136641,0,0,0.009249,0.015295,0.299385,0.162766,0.118959,573347816,0.299819
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,88,0.100114,0,0,0.009383,0.005852,0.237116,0.137035,0.110664,403165712,0.237556
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,89,0.137645,0,0,0.00984,0.012172,0.337161,0.199549,0.171419,583248200,0.337607
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,90,0.14863,0,0,0.00941,0.0161,0.343465,0.194884,0.120636,620115472,0.343926
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,91,0.120562,0,0,0.009597,0.010672,0.291297,0.17076,0.112199,580416080,0.291741
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,92,0.117846,0,0,0.009718,0.007922,0.309522,0.191726,0.101261,508028904,0.309984
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,93,0.131549,0,0,0.009752,0.010454,0.297563,0.166063,0.101734,539364304,0.298023
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,94,0.153823,0,0,0.009153,0.016209,0.34903,0.195253,0.159241,597918248,0.349482
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,95,0.067805,0,0,0.008855,0.015212,0.223409,0.155639,0.095504,446726880,0.223864
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,96,0.106678,0,0,0.008919,0.015647,0.294888,0.18824,0.155658,549535584,0.295331
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,97,0.104006,0,0,0.009295,0.007314,0.243502,0.139544,0.107943,417267880,0.243969
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,98,0.128804,0,0,0.009385,0.014397,0.311318,0.182564,0.142753,622537640,0.311789
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,99,0.112319,0,0,0.009114,0.016268,0.313859,0.201578,0.128818,551924888,0.314309
1024,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,100,0.155739,0,0,0.009469,0.016192,0.33398,0.178295,0.131357,607459528,0.334443
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,0,0.153925,0,0,0.000772,0.001058,0.374321,0.220774,0.047322,443088280,0.374699
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,1,0.17507,0,0,0.000629,0.000997,0.241436,0.066374,0.047219,427813624,0.241794
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,2,0.126746,0,0,0.00058,0.000948,0.192209,0.065478,0.045897,418907840,0.192543
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,3,0.187314,0,0,0.000636,0.000944,0.254237,0.066933,0.044899,424202520,0.254571
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,4,0.198557,0,0,0.000607,0.000957,0.26719,0.068651,0.046168,445039952,0.267533
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,5,0.113806,0,0,0.00059,0.000907,0.178304,0.064512,0.044109,410603640,0.178646
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,6,0.184408,0,0,0.000609,0.001078,0.250365,0.065966,0.045514,415981232,0.250701
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,7,0.203007,0,0,0.000631,0.0009,0.272005,0.069011,0.047394,465716392,0.272344
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,8,0.180768,0,0,0.000635,0.00121,0.24688,0.066123,0.046623,418559152,0.24722
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,9,0.115029,0,0,0.00059,0.000907,0.17929,0.064271,0.046393,417677952,0.179628
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,10,0.210011,0,0,0.000624,0.001191,0.278977,0.068977,0.044462,456769928,0.279319
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,11,0.1366,0,0,0.000591,0.000932,0.201642,0.065057,0.04572,407790600,0.201983
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,12,0.183056,0,0,0.000625,0.000506,0.248817,0.065772,0.045436,421009104,0.249159
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,13,0.165235,0,0,0.000591,0.000278,0.229406,0.064183,0.04499,391340840,0.229743
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,14,0.135841,0,0,0.000584,0.000927,0.20188,0.066054,0.047182,423641120,0.202228
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,15,0.10876,0,0,0.000577,0.00092,0.17249,0.063738,0.045047,374369008,0.172826
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,16,0.135201,0,0,0.00058,0.000166,0.198975,0.063788,0.044095,372506736,0.199316
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,17,0.184319,0,0,0.000611,0.000961,0.251516,0.067221,0.045059,441343232,0.251862
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,18,0.110494,0,0,0.000579,0.000905,0.173869,0.063389,0.045362,387359304,0.174211
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,19,0.157783,0,0,0.000601,0.000345,0.220435,0.062665,0.044078,375007088,0.220774
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,20,0.160523,0,0,0.00062,0.000853,0.226163,0.06565,0.044858,435705128,0.226499
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,21,0.161894,0,0,0.000621,0.000735,0.228849,0.066973,0.046315,417171848,0.229193
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,22,0.176025,0,0,0.000619,0.00087,0.24435,0.068348,0.045456,449402760,0.244697
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,23,0.178884,0,0,0.000649,0.001155,0.245596,0.066725,0.043943,428224776,0.245938
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,24,0.198314,0,0,0.000601,0.000285,0.264942,0.066645,0.046278,402059688,0.265288
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,25,0.175832,0,0,0.000633,0.001011,0.242107,0.066292,0.043356,419359304,0.242448
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,26,0.110561,0,0,0.000579,0.000991,0.171722,0.061172,0.045471,353485528,0.172065
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,27,0.199778,0,0,0.000625,0.00066,0.269286,0.069525,0.046231,464322688,0.26962
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,28,0.19446,0,0,0.000635,0.000633,0.261395,0.066942,0.04495,416068208,0.261731
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,29,0.168278,0,0,0.000615,0.000587,0.236321,0.068054,0.046844,452298376,0.236661
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,30,0.190993,0,0,0.000627,0.000817,0.25986,0.068884,0.046946,473482712,0.2602
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,31,0.125406,0,0,0.000589,0.001049,0.188075,0.06268,0.043031,382849712,0.188409
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,32,0.157502,0,0,0.000586,0.00097,0.223051,0.065565,0.045467,418983464,0.223394
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,33,0.205866,0,0,0.00063,0.000754,0.27466,0.068813,0.046572,443320144,0.274995
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,34,0.171625,0,0,0.000626,0.000776,0.236625,0.065012,0.043736,421761488,0.236959
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,35,0.194303,0,0,0.000638,0.000637,0.261989,0.067702,0.04722,436952304,0.262333
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,36,0.150714,0,0,0.000611,0.000527,0.217896,0.067191,0.044762,441443872,0.218229
512,Sequential,radix-k 32,1,1,2048,2048,yes,yes,yes,512,37,0.204339,0,0,0.000628,0.000729,0.273931,0.069604,0.045704,463841216,0.27427
