num processes,multi-tile strategy,single-image strategy,tiles x,tiles y,width,height,transparent,interlacing,collection,max image split,frame,render time,buffer read time,buffer write time,compress time,blend time,draw time,composite time,collect time,bytes sent,frame time,Intrepid Mode
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,90,0.045709,0,0,0.000157,0.000166,0.160933,0.115232,0.101074,1525207368,0.161469,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,91,0.043688,0,0,0.000152,0.000114,0.263086,0.219408,0.205498,1442382552,0.263625,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,92,0.049237,0,0,0.00015,0.000164,0.260494,0.211266,0.197692,1310463112,0.261032,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,93,0.053717,0,0,0.000154,0.000115,0.260282,0.206575,0.192268,1393193984,0.260821,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,94,0.045521,0,0,0.000155,0.000122,0.150186,0.104674,0.091138,1390145384,0.150721,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,95,0.027796,0,0,0.000154,0.000237,0.133931,0.106143,0.094326,1190903120,0.13447,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,96,0.040769,0,0,0.000154,0.000235,0.145872,0.105111,0.091622,1402520048,0.146411,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,97,0.042245,0,0,0.000162,8.5e-05,0.148807,0.10657,0.094206,1094895008,0.149346,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,98,0.042204,0,0,0.000154,7.7e-05,0.16665,0.124454,0.110318,1494104696,0.167189,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,99,0.042913,0,0,0.000156,0.000235,0.165553,0.122649,0.109192,1421961920,0.16609,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,2048,100,0.044741,0,0,0.000156,9.6e-05,0.246184,0.201453,0.188089,1404850520,0.246723,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,0,0.039945,0,0,9.5e-05,0.000159,0.581469,0.541556,0.425346,1485122952,0.582001,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,1,0.045253,0,0,9.6e-05,0.000168,0.489913,0.444664,0.424069,1447649104,0.490449,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,2,0.032932,0,0,8.6e-05,0.000137,0.474555,0.44163,0.421065,1454901032,0.47509,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,3,0.048515,0,0,9.6e-05,0.000161,0.50247,0.453963,0.433617,1411719896,0.50301,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,4,0.051412,0,0,9.3e-05,0.000151,0.497871,0.446467,0.424818,1539730368,0.49841,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,5,0.029256,0,0,9e-05,0.000133,0.475198,0.445952,0.426736,1370414672,0.475737,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,6,0.047208,0,0,9.6e-05,0.000171,0.492133,0.444933,0.424582,1431332184,0.492671,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,7,0.052879,0,0,9.7e-05,0.000151,0.503534,0.450663,0.428227,1571651304,0.50407,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,8,0.046701,0,0,9.6e-05,0.000174,0.490802,0.444109,0.423795,1360606104,0.491341,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,9,0.029827,0,0,9e-05,0.000131,0.477659,0.44784,0.428635,1393444712,0.478197,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,10,0.054568,0,0,9.4e-05,0.000174,0.504414,0.449853,0.428051,1523530256,0.504953,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,11,0.035091,0,0,9.3e-05,0.000149,0.483835,0.448754,0.429415,1324057912,0.484373,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,12,0.04736,0,0,9.6e-05,0.000115,0.494765,0.447412,0.427026,1275442864,0.495303,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,13,0.042382,0,0,9.2e-05,6.5e-05,0.489582,0.447207,0.427397,1187202560,0.49012,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,14,0.035052,0,0,9e-05,0.000143,0.478991,0.443947,0.423519,1399392608,0.479535,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,15,0.028273,0,0,8.7e-05,0.000137,0.478855,0.45059,0.432058,1251602280,0.479394,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,16,0.035008,0,0,8.8e-05,3.8e-05,0.478261,0.44326,0.423551,1191137728,0.4788,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,17,0.047633,0,0,9.4e-05,0.000159,0.492205,0.44458,0.423194,1468717472,0.492744,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,18,0.028486,0,0,8.9e-05,0.000136,0.473562,0.445083,0.426251,1292461160,0.474101,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,19,0.04072,0,0,9.4e-05,8.5e-05,0.484405,0.443692,0.424948,1116329600,0.484942,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,20,0.041443,0,0,9.6e-05,0.000141,0.480317,0.438882,0.418567,1381802392,0.480856,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,21,0.041844,0,0,9.4e-05,0.00013,0.486113,0.444276,0.423676,1433356288,0.486649,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,22,0.045648,0,0,9.5e-05,0.000155,0.493689,0.44805,0.427024,1409439592,0.494228,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,23,0.04601,0,0,9.7e-05,0.000173,0.495119,0.449117,0.428646,1459396104,0.495657,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,24,0.051439,0,0,9.3e-05,6.8e-05,0.499921,0.44849,0.42758,1279702832,0.50046,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,25,0.045038,0,0,9.7e-05,0.000167,0.496229,0.451199,0.430846,1419466632,0.496769,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,26,0.028478,0,0,8.8e-05,0.000152,0.466422,0.437951,0.419566,1148227416,0.466962,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,27,0.051972,0,0,9.3e-05,0.000104,0.509794,0.457829,0.435401,1533030904,0.510332,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,28,0.049756,0,0,9.5e-05,0.000127,0.48938,0.439631,0.419298,1415103744,0.489916,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,29,0.043089,0,0,9.3e-05,0.000101,0.495696,0.452616,0.430631,1460542944,0.496233,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,30,0.049394,0,0,9.6e-05,0.000137,0.495118,0.445731,0.424077,1568141464,0.495655,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,31,0.032292,0,0,9e-05,0.000164,0.481675,0.44939,0.430255,1257355136,0.482214,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,32,0.040873,0,0,9.1e-05,0.000159,0.487723,0.44686,0.426386,1439542816,0.488262,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,33,0.053481,0,0,9.4e-05,0.000126,0.505036,0.451563,0.430629,1411169328,0.505574,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,34,0.044342,0,0,9.5e-05,0.000138,0.492144,0.44781,0.427206,1323374240,0.492683,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,35,0.050839,0,0,9.6e-05,0.000153,0.498272,0.44744,0.426216,1406681208,0.498811,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,36,0.038891,0,0,9.2e-05,9e-05,0.480444,0.44156,0.419814,1465629864,0.480983,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,37,0.052973,0,0,9.5e-05,0.000121,0.508441,0.455475,0.433605,1544734408,0.50898,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,38,0.033852,0,0,9.2e-05,0.000131,0.476786,0.442941,0.424318,1246176336,0.477325,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,39,0.032227,0,0,9.1e-05,0.000162,0.479118,0.446898,0.428525,1152840448,0.479657,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,40,0.041427,0,0,9.4e-05,0.000163,0.489648,0.448229,0.427531,1396533640,0.490185,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,41,0.034719,0,0,8.7e-05,4.7e-05,0.483339,0.448628,0.428821,1177159976,0.483876,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,42,0.03105,0,0,8.9e-05,0.000149,0.473662,0.44262,0.424318,1229218416,0.474201,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,43,0.04101,0,0,9.3e-05,0.000171,0.484304,0.4433,0.423014,1362274720,0.484843,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,44,0.040953,0,0,9.6e-05,0.000147,0.486482,0.445537,0.4253,1370579832,0.487021,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,45,0.048197,0,0,9.5e-05,0.000167,0.499879,0.451689,0.430902,1468016120,0.500417,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,46,0.049027,0,0,9.5e-05,0.000174,0.495728,0.446708,0.426016,1477994224,0.496266,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,47,0.039366,0,0,8.9e-05,0.000154,0.488102,0.448744,0.428357,1393988424,0.488641,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,48,0.049682,0,0,9.7e-05,0.000165,0.497083,0.447408,0.426623,1425958608,0.497623,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,49,0.049166,0,0,9.2e-05,0.000121,0.494472,0.445314,0.423775,1551972544,0.495011,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,50,0.046873,0,0,9.5e-05,0.000125,0.494025,0.447159,0.427009,1366081248,0.494562,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,51,0.038409,0,0,9.1e-05,0.0001,0.490897,0.452497,0.431963,1436103920,0.491435,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,52,0.031956,0,0,8.9e-05,0.000149,0.478592,0.446644,0.427535,1296242696,0.47913,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,53,0.038641,0,0,9.5e-05,0.000143,0.490287,0.451654,0.431536,1321318544,0.490826,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,54,0.028563,0,0,8.8e-05,0.000138,0.471694,0.443139,0.425222,1056974536,0.472231,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,55,0.039738,0,0,9.4e-05,0.000172,0.487208,0.447477,0.428843,1218915240,0.487747,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,56,0.04895,0,0,9.6e-05,0.000147,0.498701,0.44976,0.428679,1531948048,0.499241,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,57,0.043785,0,0,9.6e-05,0.000173,0.493358,0.449582,0.430078,1333726832,0.493897,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,58,0.057358,0,0,9.6e-05,0.000155,0.506981,0.44963,0.427549,1517398920,0.50752,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,59,0.032622,0,0,9.2e-05,6.7e-05,0.472707,0.440091,0.422184,1074164016,0.473246,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,60,0.038524,0,0,8.8e-05,0.000154,0.484424,0.445907,0.425369,1395379296,0.48496,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,61,0.048765,0,0,9.6e-05,0.000157,0.494838,0.446081,0.424061,1529249448,0.495377,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,62,0.049509,0,0,9.5e-05,0.000136,0.49793,0.448429,0.426964,1528277616,0.49847,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,63,0.051893,0,0,9.6e-05,0.000145,0.507413,0.455529,0.434838,1397845384,0.507952,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,64,0.030054,0,0,8.9e-05,0.000143,0.468703,0.438657,0.420068,1222769280,0.46924,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,65,0.038979,0,0,9.4e-05,0.000151,0.489267,0.450296,0.430757,1386765216,0.489807,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,66,0.040332,0,0,9.5e-05,5.1e-05,0.482099,0.441774,0.424019,959149112,0.482637,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,67,0.040647,0,0,9e-05,0.000162,0.490335,0.449696,0.428824,1491579208,0.490874,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,68,0.044648,0,0,9.5e-05,0.000117,0.483304,0.438664,0.419548,1165748112,0.483843,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,69,0.045165,0,0,9.5e-05,0.000166,0.498636,0.45348,0.43336,1337023544,0.499174,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,70,0.045071,0,0,9.7e-05,0.00012,0.488502,0.443439,0.423059,1337360568,0.48904,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,71,0.034436,0,0,8.9e-05,0.000134,0.482475,0.448047,0.427305,1411700392,0.483013,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,72,0.036586,0,0,8.9e-05,0.000159,0.482329,0.445751,0.425615,1386429528,0.482868,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,73,0.042172,0,0,9.2e-05,0.000159,0.495596,0.453432,0.433881,1206955128,0.496134,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,74,0.054893,0,0,9.5e-05,0.00015,0.505818,0.450933,0.428445,1583729976,0.506358,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,75,0.0552,0,0,9.7e-05,0.000128,0.507908,0.452716,0.431138,1379286088,0.508444,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,76,0.052774,0,0,9.6e-05,0.000138,0.500164,0.447399,0.425853,1446331672,0.500703,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,77,0.041669,0,0,9.6e-05,8.2e-05,0.48352,0.441859,0.42362,1037988936,0.48406,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,78,0.038955,0,0,9.3e-05,0.000128,0.489009,0.450061,0.429467,1500910968,0.489549,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,79,0.0419,0,0,9.2e-05,0.000129,0.493844,0.451953,0.430315,1569923488,0.494383,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,80,0.052813,0,0,9.7e-05,0.000132,0.504692,0.451886,0.43058,1450064696,0.50523,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,81,0.052647,0,0,9.3e-05,0.000174,0.506967,0.454327,0.432129,1499201472,0.507505,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,82,0.04911,0,0,9.4e-05,0.000103,0.499973,0.45087,0.4289,1449834032,0.50051,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,83,0.050394,0,0,9.7e-05,0.000138,0.502566,0.452179,0.432118,1211300936,0.503103,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,84,0.042746,0,0,9.1e-05,0.000139,0.484215,0.441477,0.420101,1470691168,0.484753,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,85,0.047542,0,0,9.6e-05,0.00013,0.492615,0.445082,0.424456,1459047176,0.493155,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,86,0.045469,0,0,9.5e-05,0.000167,0.49319,0.447732,0.42659,1519806656,0.493729,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,87,0.040043,0,0,9.5e-05,0.000163,0.489031,0.448996,0.429792,1298275696,0.489569,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,88,0.041743,0,0,9.6e-05,9e-05,0.485143,0.443407,0.424844,1087791880,0.485682,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,89,0.054176,0,0,9.6e-05,0.000165,0.503407,0.449238,0.427021,1483210792,0.503946,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,90,0.045708,0,0,9.2e-05,0.000168,0.492402,0.446701,0.425474,1486112424,0.492937,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,91,0.043686,0,0,9.5e-05,0.000125,0.497403,0.453725,0.432686,1459737752,0.497942,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,92,0.049235,0,0,9.7e-05,0.000116,0.493622,0.444394,0.423798,1349155216,0.494159,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,93,0.053976,0,0,9.6e-05,0.000113,0.501356,0.447388,0.426448,1400643112,0.501894,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,94,0.04552,0,0,9.5e-05,0.000166,0.492295,0.446784,0.426139,1439462360,0.492832,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,95,0.027802,0,0,8.7e-05,0.000142,0.471079,0.443285,0.424938,1209083752,0.471619,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,96,0.040766,0,0,8.9e-05,0.00016,0.48397,0.443211,0.422367,1439867248,0.484509,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,97,0.042245,0,0,9.6e-05,0.000113,0.494348,0.45211,0.433671,1068428240,0.494887,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,98,0.042204,0,0,9.4e-05,0.00015,0.487295,0.445098,0.423535,1504401296,0.487833,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,99,0.042913,0,0,9e-05,0.000165,0.491926,0.449021,0.428314,1423392992,0.492462,SMP
4096,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,4096,100,0.04474,0,0,9.6e-05,0.000169,0.491534,0.446802,0.426574,1450709616,0.492072,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,0,0.071071,0,0,0.000953,0.001014,0.242775,0.171794,0.062455,1179635136,0.243403,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,1,0.089481,0,0,0.000981,0.00099,0.170867,0.081402,0.067579,1120248136,0.171454,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,2,0.060856,0,0,0.000927,0.000997,0.139377,0.07861,0.065582,1130605208,0.13998,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,3,0.088726,0,0,0.000987,0.000909,0.146015,0.057385,0.041388,1085552608,0.146626,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,4,0.100983,0,0,0.000956,0.000968,0.173347,0.072458,0.057289,1195586656,0.173959,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,5,0.052295,0,0,0.000948,0.00093,0.110782,0.058587,0.043144,1090479704,0.11139,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,6,0.097091,0,0,0.000965,0.001117,0.166733,0.069731,0.055542,1121067000,0.167339,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,7,0.099162,0,0,0.000979,0.000848,0.178382,0.079302,0.064223,1209437632,0.178972,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,8,0.093893,0,0,0.000977,0.001245,0.163565,0.069764,0.055743,1087690592,0.164173,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,9,0.05729,0,0,0.000947,0.000927,0.128824,0.071625,0.059109,1094105720,0.129434,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,10,0.107729,0,0,0.000969,0.001306,0.172227,0.064525,0.047301,1212146120,0.172762,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,11,0.066747,0,0,0.00095,0.000967,0.131767,0.065121,0.052358,1076595080,0.132377,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,12,0.066228,0,0,0.000978,0.000474,0.141848,0.075712,0.063799,981237952,0.142455,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,13,0.058342,0,0,0.000945,0.000284,0.124308,0.066072,0.054007,890339304,0.124916,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,14,0.062109,0,0,0.000941,0.000977,0.139453,0.077431,0.064033,1131446928,0.140055,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,15,0.052024,0,0,0.000929,0.000969,0.110044,0.058096,0.045188,1012846368,0.110647,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,16,0.064526,0,0,0.000927,0.000193,0.137353,0.072924,0.060714,917425960,0.137963,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,17,0.093535,0,0,0.000962,0.000966,0.16046,0.067028,0.05253,1168928520,0.161071,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,18,0.053854,0,0,0.000941,0.000964,0.120987,0.067229,0.054978,1002027048,0.121594,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,19,0.054346,0,0,0.000962,0.000343,0.13022,0.075965,0.065525,834393128,0.130827,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,20,0.07188,0,0,0.00097,0.000821,0.128392,0.056607,0.04029,1107572312,0.129,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,21,0.082771,0,0,0.000974,0.000776,0.161013,0.078345,0.064404,1153715576,0.161617,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,22,0.07132,0,0,0.000971,0.000841,0.127388,0.05616,0.040319,1083785816,0.127999,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,23,0.094107,0,0,0.001004,0.001155,0.151463,0.05746,0.04042,1131910880,0.152069,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,24,0.088196,0,0,0.000954,0.000336,0.154723,0.066623,0.053605,970230824,0.155332,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,25,0.091958,0,0,0.000987,0.001085,0.148448,0.056587,0.039783,1119680272,0.149058,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,26,0.053535,0,0,0.000933,0.001056,0.131332,0.077894,0.065683,908658064,0.131939,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,27,0.089757,0,0,0.000969,0.000612,0.161758,0.072104,0.057679,1167082536,0.162359,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,28,0.101447,0,0,0.000976,0.000725,0.158413,0.057047,0.040376,1090545248,0.158994,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,29,0.070274,0,0,0.000964,0.000542,0.128171,0.057995,0.041493,1106706280,0.128778,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,30,0.086198,0,0,0.000976,0.000822,0.167329,0.081222,0.066333,1213474520,0.167931,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,31,0.062842,0,0,0.000947,0.001154,0.131444,0.068696,0.056048,982770336,0.132047,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,32,0.078978,0,0,0.000944,0.001043,0.137019,0.058136,0.042857,1125985776,0.137628,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,33,0.073788,0,0,0.000973,0.00072,0.1401,0.066406,0.053284,1076551512,0.140709,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,34,0.073472,0,0,0.000977,0.000706,0.128702,0.055304,0.039835,1052399792,0.129299,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,35,0.070604,0,0,0.000987,0.000631,0.148231,0.077717,0.065,1061930224,0.148837,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,36,0.065837,0,0,0.00096,0.000564,0.14164,0.075897,0.062299,1124808784,0.142243,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,37,0.096813,0,0,0.000973,0.000689,0.156118,0.059392,0.041689,1183613912,0.156719,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,38,0.062008,0,0,0.000942,0.000874,0.129374,0.067462,0.055018,954394176,0.12998,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,39,0.063569,0,0,0.000946,0.001112,0.141646,0.078172,0.065746,905929824,0.142253,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,40,0.063704,0,0,0.000964,0.000887,0.121403,0.057795,0.041459,1062772712,0.12201,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,41,0.052057,0,0,0.000932,0.000225,0.114971,0.062995,0.051822,882440296,0.115579,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,42,0.060253,0,0,0.000931,0.000971,0.137894,0.077738,0.066298,951720920,0.138503,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,43,0.070561,0,0,0.000969,0.000945,0.128875,0.058391,0.04263,1040524120,0.129476,SMP
2048,Sequential,radix-k 2,1,1,2048,2048,yes,yes,yes,256,44,0.074501,0,0,0.000967,0.00088,0.130697,0.0563,0.040135,1102212768,0.13131,SMP
