num processes,multi-tile strategy,single-image strategy,tiles x,tiles y,interlacing,collection,frame,render time,buffer read time,buffer write time,compress time,blend time,draw time,composite time,collect time,bytes sent,frame time,IceT Version
256,Sequential,radix-k 2,1,1,no,no,43,0.266967,0,0,0.001216,0.002343,0.412558,0.145598,0,460180224,0.412739,Original
256,Sequential,radix-k 2,1,1,no,no,44,0.286399,0,0,0.001203,0.002315,0.422575,0.136176,0,501092776,0.422754,Original
256,Sequential,radix-k 2,1,1,no,no,45,0.36126,0,0,0.001232,0.002556,0.506311,0.145058,0,538630564,0.506491,Original
256,Sequential,radix-k 2,1,1,no,no,46,0.384439,0,0,0.001218,0.002596,0.527826,0.143393,0,493877392,0.528006,Original
256,Sequential,radix-k 2,1,1,no,no,47,0.301789,0,0,0.001137,0.002234,0.443939,0.142154,0,493945316,0.444119,Original
256,Sequential,radix-k 2,1,1,no,no,48,0.385078,0,0,0.001268,0.002582,0.524534,0.139461,0,498750072,0.524715,Original
256,Sequential,radix-k 2,1,1,no,no,49,0.299632,0,0,0.00123,0.002197,0.436258,0.13663,0,533286812,0.436435,Original
256,Sequential,radix-k 2,1,1,no,no,50,0.240668,0,0,0.001231,0.002037,0.37239,0.131727,0,437314292,0.372567,Original
256,Sequential,radix-k 2,1,1,no,no,51,0.261822,0,0,0.001201,0.001918,0.389481,0.127662,0,474007988,0.389659,Original
256,Sequential,radix-k 2,1,1,no,no,52,0.241959,0,0,0.001134,0.002186,0.369266,0.127311,0,483440420,0.369443,Original
256,Sequential,radix-k 2,1,1,no,no,53,0.265408,0,0,0.001199,0.002266,0.402683,0.137276,0,481934184,0.402861,Original
256,Sequential,radix-k 2,1,1,no,no,54,0.208625,0,0,0.001122,0.001658,0.324889,0.116269,0,368756688,0.325068,Original
256,Sequential,radix-k 2,1,1,no,no,55,0.321712,0,0,0.001238,0.002813,0.448857,0.127153,0,439630064,0.449037,Original
256,Sequential,radix-k 2,1,1,no,no,56,0.304203,0,0,0.001238,0.002359,0.464806,0.160607,0,543484768,0.464986,Original
256,Sequential,radix-k 2,1,1,no,no,57,0.347715,0,0,0.001268,0.002838,0.481521,0.133808,0,489728356,0.481701,Original
256,Sequential,radix-k 2,1,1,no,no,58,0.431811,0,0,0.001235,0.002504,0.583786,0.151982,0,515422968,0.583966,Original
256,Sequential,radix-k 2,1,1,no,no,59,0.239502,0,0,0.001136,0.001337,0.360871,0.121372,0,365219552,0.36105,Original
256,Sequential,radix-k 2,1,1,no,no,60,0.294145,0,0,0.001141,0.002215,0.434425,0.140283,0,519596932,0.434602,Original
256,Sequential,radix-k 2,1,1,no,no,61,0.335837,0,0,0.001242,0.00244,0.474431,0.1386,0,532519548,0.474611,Original
256,Sequential,radix-k 2,1,1,no,no,62,0.338883,0,0,0.001233,0.002302,0.494531,0.155656,0,510563368,0.494712,Original
256,Sequential,radix-k 2,1,1,no,no,63,0.402312,0,0,0.001261,0.002231,0.539692,0.137384,0,473782584,0.539873,Original
256,Sequential,radix-k 2,1,1,no,no,64,0.218559,0,0,0.001123,0.002134,0.339274,0.120719,0,426542612,0.339451,Original
256,Sequential,radix-k 2,1,1,no,no,65,0.290797,0,0,0.001185,0.002281,0.420105,0.129313,0,504566816,0.420286,Original
256,Sequential,radix-k 2,1,1,no,no,66,0.19501,0,0,0.001194,0.001422,0.295405,0.100403,0,306433696,0.295584,Original
256,Sequential,radix-k 2,1,1,no,no,67,0.307873,0,0,0.001163,0.002286,0.456414,0.148546,0,495348644,0.45659,Original
256,Sequential,radix-k 2,1,1,no,no,68,0.231283,0,0,0.00123,0.001913,0.344977,0.1137,0,379820120,0.345157,Original
256,Sequential,radix-k 2,1,1,no,no,69,0.338755,0,0,0.001203,0.00204,0.47964,0.140885,0,469324912,0.479818,Original
256,Sequential,radix-k 2,1,1,no,no,70,0.351812,0,0,0.001229,0.00196,0.47391,0.122104,0,466468264,0.474089,Original
256,Sequential,radix-k 2,1,1,no,no,71,0.237145,0,0,0.001137,0.002186,0.3798,0.142658,0,524148872,0.379979,Original
256,Sequential,radix-k 2,1,1,no,no,72,0.279262,0,0,0.001145,0.002251,0.423252,0.143998,0,486116888,0.423434,Original
256,Sequential,radix-k 2,1,1,no,no,73,0.224126,0,0,0.001152,0.002338,0.348933,0.124811,0,410468012,0.349112,Original
256,Sequential,radix-k 2,1,1,no,no,74,0.400979,0,0,0.001234,0.002396,0.553998,0.153025,0,523410308,0.554178,Original
256,Sequential,radix-k 2,1,1,no,no,75,0.302369,0,0,0.001279,0.00213,0.443716,0.141348,0,487846028,0.443894,Original
256,Sequential,radix-k 2,1,1,no,no,76,0.381365,0,0,0.001285,0.002193,0.526383,0.145026,0,493529824,0.526564,Original
256,Sequential,radix-k 2,1,1,no,no,77,0.193003,0,0,0.001188,0.001552,0.306319,0.113322,0,321327928,0.306498,Original
256,Sequential,radix-k 2,1,1,no,no,78,0.277404,0,0,0.001209,0.00222,0.412432,0.135035,0,543296136,0.412612,Original
256,Sequential,radix-k 2,1,1,no,no,79,0.29188,0,0,0.001208,0.002288,0.448781,0.156906,0,518502044,0.448961,Original
256,Sequential,radix-k 2,1,1,no,no,80,0.402805,0,0,0.001272,0.002235,0.540564,0.137767,0,495121856,0.540745,Original
256,Sequential,radix-k 2,1,1,no,no,81,0.38098,0,0,0.00122,0.002638,0.540212,0.159236,0,538928988,0.54039,Original
256,Sequential,radix-k 2,1,1,no,no,82,0.272367,0,0,0.00122,0.001952,0.399828,0.127466,0,477481220,0.400007,Original
256,Sequential,radix-k 2,1,1,no,no,83,0.257614,0,0,0.001251,0.002146,0.379925,0.122315,0,414890600,0.380103,Original
256,Sequential,radix-k 2,1,1,no,no,84,0.322504,0,0,0.001167,0.002238,0.472289,0.149789,0,495347288,0.472467,Original
256,Sequential,radix-k 2,1,1,no,no,85,0.33096,0,0,0.001226,0.002196,0.475994,0.145041,0,478421980,0.476174,Original
256,Sequential,radix-k 2,1,1,no,no,86,0.297712,0,0,0.001217,0.002354,0.454218,0.15651,0,507873052,0.454397,Original
256,Sequential,radix-k 2,1,1,no,no,87,0.310274,0,0,0.001176,0.002347,0.442353,0.132082,0,477877524,0.442531,Original
256,Sequential,radix-k 2,1,1,no,no,88,0.200001,0,0,0.001194,0.001608,0.314854,0.114854,0,337960064,0.315034,Original
256,Sequential,radix-k 2,1,1,no,no,89,0.394368,0,0,0.001253,0.002307,0.549426,0.155064,0,523502344,0.549607,Original
256,Sequential,radix-k 2,1,1,no,no,90,0.352875,0,0,0.001199,0.002446,0.508788,0.155915,0,546769464,0.508965,Original
256,Sequential,radix-k 2,1,1,no,no,91,0.333612,0,0,0.001221,0.00209,0.467459,0.133854,0,517996104,0.467641,Original
256,Sequential,radix-k 2,1,1,no,no,92,0.258247,0,0,0.001236,0.00192,0.385694,0.127448,0,427712352,0.385872,Original
256,Sequential,radix-k 2,1,1,no,no,93,0.28734,0,0,0.001242,0.002111,0.423232,0.135897,0,465412288,0.423412,Original
256,Sequential,radix-k 2,1,1,no,no,94,0.357788,0,0,0.001165,0.002383,0.500773,0.142988,0,482607944,0.500949,Original
256,Sequential,radix-k 2,1,1,no,no,95,0.200437,0,0,0.001129,0.002213,0.322608,0.122176,0,408120860,0.322788,Original
256,Sequential,radix-k 2,1,1,no,no,96,0.313261,0,0,0.001145,0.002241,0.454901,0.141648,0,481504660,0.455082,Original
256,Sequential,radix-k 2,1,1,no,no,97,0.209121,0,0,0.001185,0.001712,0.323072,0.113959,0,359561704,0.323253,Original
256,Sequential,radix-k 2,1,1,no,no,98,0.293889,0,0,0.001197,0.002335,0.429995,0.13611,0,521839732,0.430175,Original
256,Sequential,radix-k 2,1,1,no,no,99,0.327009,0,0,0.001163,0.002329,0.472452,0.145447,0,488860108,0.472627,Original
256,Sequential,radix-k 2,1,1,no,no,100,0.34998,0,0,0.001206,0.002501,0.4948,0.144823,0,485556228,0.49498,Original
256,Sequential,radix-k 4,1,1,no,no,0,0.273295,0,0,0.001172,0.002241,0.50567,0.232394,0,447386176,0.505855,Original
256,Sequential,radix-k 4,1,1,no,no,1,0.343206,0,0,0.001234,0.002539,0.467436,0.124235,0,402503168,0.467622,Original
256,Sequential,radix-k 4,1,1,no,no,2,0.234136,0,0,0.001136,0.002181,0.369199,0.135067,0,418592320,0.36938,Original
256,Sequential,radix-k 4,1,1,no,no,3,0.339436,0,0,0.001248,0.002484,0.463076,0.12364,0,388406180,0.46326,Original
256,Sequential,radix-k 4,1,1,no,no,4,0.388748,0,0,0.001193,0.002432,0.535065,0.146321,0,447694056,0.535248,Original
256,Sequential,radix-k 4,1,1,no,no,5,0.201836,0,0,0.001157,0.0022,0.332837,0.131008,0,404799240,0.333021,Original
256,Sequential,radix-k 4,1,1,no,no,6,0.376754,0,0,0.001195,0.002528,0.505588,0.12884,0,399690448,0.505771,Original
256,Sequential,radix-k 4,1,1,no,no,7,0.374783,0,0,0.001243,0.00265,0.515331,0.140554,0,445593528,0.515513,Original
256,Sequential,radix-k 4,1,1,no,no,8,0.36133,0,0,0.001251,0.002731,0.492195,0.130869,0,393180432,0.492379,Original
256,Sequential,radix-k 4,1,1,no,no,9,0.220908,0,0,0.001159,0.002219,0.346912,0.126009,0,383073636,0.347096,Original
256,Sequential,radix-k 4,1,1,no,no,10,0.411141,0,0,0.001233,0.002546,0.565244,0.154109,0,451331408,0.565427,Original
256,Sequential,radix-k 4,1,1,no,no,11,0.25901,0,0,0.001159,0.002241,0.39183,0.132825,0,391081280,0.392013,Original
256,Sequential,radix-k 4,1,1,no,no,12,0.251074,0,0,0.001232,0.002021,0.367368,0.1163,0,351273820,0.367552,Original
256,Sequential,radix-k 4,1,1,no,no,13,0.222077,0,0,0.001157,0.001881,0.327499,0.105428,0,327552020,0.327682,Original
256,Sequential,radix-k 4,1,1,no,no,14,0.23985,0,0,0.00114,0.002185,0.377807,0.137961,0,412924456,0.377996,Original
256,Sequential,radix-k 4,1,1,no,no,15,0.201301,0,0,0.001127,0.002135,0.320868,0.119572,0,375209596,0.32105,Original
256,Sequential,radix-k 4,1,1,no,no,16,0.245137,0,0,0.001135,0.00169,0.342324,0.09719,0,344980152,0.342509,Original
256,Sequential,radix-k 4,1,1,no,no,17,0.360023,0,0,0.0012,0.002573,0.498664,0.138642,0,426202444,0.498847,Original
256,Sequential,radix-k 4,1,1,no,no,18,0.208368,0,0,0.001132,0.002137,0.324124,0.115762,0,366780504,0.324308,Original
256,Sequential,radix-k 4,1,1,no,no,19,0.20662,0,0,0.001182,0.001951,0.302661,0.096049,0,295888088,0.302841,Original
256,Sequential,radix-k 4,1,1,no,no,20,0.274592,0,0,0.001213,0.002277,0.410032,0.135446,0,404625544,0.410214,Original
256,Sequential,radix-k 4,1,1,no,no,21,0.320805,0,0,0.001217,0.002203,0.450229,0.129428,0,427524216,0.450409,Original
256,Sequential,radix-k 4,1,1,no,no,22,0.270351,0,0,0.001219,0.002284,0.413459,0.143111,0,398438216,0.413641,Original
256,Sequential,radix-k 4,1,1,no,no,23,0.365129,0,0,0.001282,0.002851,0.492834,0.12771,0,403685940,0.493017,Original
256,Sequential,radix-k 4,1,1,no,no,24,0.334322,0,0,0.001181,0.001915,0.459582,0.125261,0,361033028,0.459765,Original
256,Sequential,radix-k 4,1,1,no,no,25,0.358295,0,0,0.00124,0.002562,0.493799,0.135505,0,409122420,0.493984,Original
256,Sequential,radix-k 4,1,1,no,no,26,0.207676,0,0,0.001127,0.002137,0.327815,0.120144,0,342587016,0.327999,Original
256,Sequential,radix-k 4,1,1,no,no,27,0.34112,0,0,0.001233,0.002373,0.476553,0.135434,0,436405688,0.476734,Original
256,Sequential,radix-k 4,1,1,no,no,28,0.38988,0,0,0.00125,0.002401,0.517523,0.127649,0,414034516,0.517707,Original
256,Sequential,radix-k 4,1,1,no,no,29,0.267751,0,0,0.001211,0.002298,0.392135,0.124388,0,407804488,0.392318,Original
256,Sequential,radix-k 4,1,1,no,no,30,0.329014,0,0,0.001238,0.002296,0.47012,0.141109,0,448612484,0.4703,Original
256,Sequential,radix-k 4,1,1,no,no,31,0.242674,0,0,0.001157,0.00233,0.376818,0.134148,0,375936024,0.377,Original
256,Sequential,radix-k 4,1,1,no,no,32,0.306394,0,0,0.001148,0.002262,0.437191,0.1308,0,411430636,0.437374,Original
256,Sequential,radix-k 4,1,1,no,no,33,0.280136,0,0,0.001244,0.002189,0.403286,0.123155,0,392156920,0.403468,Original
256,Sequential,radix-k 4,1,1,no,no,34,0.281153,0,0,0.001225,0.002284,0.398828,0.117679,0,386028208,0.399011,Original
256,Sequential,radix-k 4,1,1,no,no,35,0.267717,0,0,0.001255,0.002185,0.407472,0.139758,0,396123684,0.407654,Original
256,Sequential,radix-k 4,1,1,no,no,36,0.255422,0,0,0.001199,0.002091,0.377562,0.122144,0,427671572,0.377745,Original
256,Sequential,radix-k 4,1,1,no,no,37,0.366575,0,0,0.001236,0.002437,0.50161,0.135041,0,441928364,0.501795,Original
256,Sequential,radix-k 4,1,1,no,no,38,0.241608,0,0,0.001141,0.002188,0.375824,0.134218,0,365978776,0.376007,Original
256,Sequential,radix-k 4,1,1,no,no,39,0.246025,0,0,0.001149,0.002338,0.369237,0.123215,0,341178300,0.369421,Original
256,Sequential,radix-k 4,1,1,no,no,40,0.24258,0,0,0.001203,0.002259,0.385471,0.142897,0,391638264,0.385656,Original
256,Sequential,radix-k 4,1,1,no,no,41,0.195615,0,0,0.001134,0.001714,0.303776,0.108163,0,317818116,0.303957,Original
256,Sequential,radix-k 4,1,1,no,no,42,0.23199,0,0,0.001128,0.002164,0.339683,0.107699,0,329645388,0.339866,Original
256,Sequential,radix-k 4,1,1,no,no,43,0.266965,0,0,0.001216,0.002459,0.411631,0.144673,0,392747056,0.411814,Original
256,Sequential,radix-k 4,1,1,no,no,44,0.286398,0,0,0.001204,0.002309,0.423575,0.137182,0,400673280,0.42376,Original
256,Sequential,radix-k 4,1,1,no,no,45,0.361262,0,0,0.001232,0.002463,0.51458,0.153323,0,423166656,0.514764,Original
256,Sequential,radix-k 4,1,1,no,no,46,0.384439,0,0,0.001217,0.002589,0.519845,0.13541,0,424901192,0.520028,Original
256,Sequential,radix-k 4,1,1,no,no,47,0.300784,0,0,0.001137,0.002227,0.447809,0.14703,0,401580624,0.447995,Original
256,Sequential,radix-k 4,1,1,no,no,48,0.385082,0,0,0.001267,0.002575,0.528625,0.143549,0,421299456,0.52881,Original
256,Sequential,radix-k 4,1,1,no,no,49,0.29988,0,0,0.001229,0.002228,0.435191,0.135311,0,444424420,0.435373,Original
256,Sequential,radix-k 4,1,1,no,no,50,0.240644,0,0,0.001231,0.002029,0.353142,0.112504,0,370137320,0.353326,Original
256,Sequential,radix-k 4,1,1,no,no,51,0.261821,0,0,0.001201,0.002123,0.379524,0.117709,0,424275684,0.379708,Original
256,Sequential,radix-k 4,1,1,no,no,52,0.241961,0,0,0.001134,0.002192,0.369831,0.127874,0,389726088,0.370012,Original
256,Sequential,radix-k 4,1,1,no,no,53,0.265412,0,0,0.0012,0.002259,0.39766,0.132249,0,390860772,0.397842,Original
256,Sequential,radix-k 4,1,1,no,no,54,0.208627,0,0,0.001123,0.002175,0.318881,0.110256,0,316274992,0.319061,Original
256,Sequential,radix-k 4,1,1,no,no,55,0.321708,0,0,0.001238,0.002806,0.442157,0.120454,0,347599696,0.442339,Original
256,Sequential,radix-k 4,1,1,no,no,56,0.304202,0,0,0.001237,0.002351,0.462873,0.158673,0,430076376,0.463057,Original
256,Sequential,radix-k 4,1,1,no,no,57,0.347717,0,0,0.001268,0.002827,0.469145,0.121432,0,366971284,0.469329,Original
256,Sequential,radix-k 4,1,1,no,no,58,0.431811,0,0,0.001236,0.0026,0.581669,0.149864,0,448689848,0.581852,Original
256,Sequential,radix-k 4,1,1,no,no,59,0.2395,0,0,0.001138,0.002168,0.361557,0.122064,0,316603112,0.361742,Original
256,Sequential,radix-k 4,1,1,no,no,60,0.294147,0,0,0.001141,0.002211,0.436777,0.142631,0,410036608,0.436958,Original
256,Sequential,radix-k 4,1,1,no,no,61,0.33584,0,0,0.001243,0.002411,0.481195,0.145363,0,435205716,0.481379,Original
256,Sequential,radix-k 4,1,1,no,no,62,0.338884,0,0,0.001233,0.002408,0.491856,0.152978,0,455318600,0.49204,Original
256,Sequential,radix-k 4,1,1,no,no,63,0.402315,0,0,0.00126,0.002518,0.541622,0.139314,0,412777820,0.541806,Original
256,Sequential,radix-k 4,1,1,no,no,64,0.218556,0,0,0.001125,0.002139,0.33374,0.11519,0,325330052,0.333924,Original
256,Sequential,radix-k 4,1,1,no,no,65,0.292994,0,0,0.001185,0.002275,0.415721,0.122734,0,407613684,0.415906,Original
256,Sequential,radix-k 4,1,1,no,no,66,0.195008,0,0,0.001194,0.0016,0.288545,0.093543,0,254407404,0.288727,Original
256,Sequential,radix-k 4,1,1,no,no,67,0.307871,0,0,0.001163,0.002278,0.461097,0.15323,0,438146180,0.46128,Original
256,Sequential,radix-k 4,1,1,no,no,68,0.231282,0,0,0.001229,0.002009,0.334422,0.103143,0,314698524,0.334605,Original
256,Sequential,radix-k 4,1,1,no,no,69,0.338758,0,0,0.001205,0.002623,0.484331,0.145578,0,394486184,0.484515,Original
256,Sequential,radix-k 4,1,1,no,no,70,0.350612,0,0,0.001229,0.002249,0.469094,0.118484,0,400359008,0.469276,Original
256,Sequential,radix-k 4,1,1,no,no,71,0.237143,0,0,0.001138,0.00218,0.386113,0.148973,0,417665952,0.386296,Original
256,Sequential,radix-k 4,1,1,no,no,72,0.279173,0,0,0.001146,0.002235,0.423444,0.144277,0,398662680,0.423628,Original
256,Sequential,radix-k 4,1,1,no,no,73,0.224129,0,0,0.001153,0.002325,0.344923,0.1208,0,327026120,0.345108,Original
256,Sequential,radix-k 4,1,1,no,no,74,0.401939,0,0,0.001233,0.002677,0.541772,0.139838,0,452475180,0.541955,Original
256,Sequential,radix-k 4,1,1,no,no,75,0.302368,0,0,0.001279,0.002314,0.439049,0.136687,0,387167608,0.439234,Original
256,Sequential,radix-k 4,1,1,no,no,76,0.381366,0,0,0.001285,0.002541,0.518855,0.137494,0,417076324,0.51904,Original
256,Sequential,radix-k 4,1,1,no,no,77,0.193003,0,0,0.001189,0.001548,0.299366,0.106367,0,277482300,0.29955,Original
256,Sequential,radix-k 4,1,1,no,no,78,0.277399,0,0,0.001208,0.002161,0.417228,0.139832,0,433971732,0.417411,Original
256,Sequential,radix-k 4,1,1,no,no,79,0.291891,0,0,0.001209,0.002463,0.43606,0.144176,0,441352400,0.436247,Original
256,Sequential,radix-k 4,1,1,no,no,80,0.403793,0,0,0.001273,0.002465,0.544617,0.14083,0,429984908,0.544801,Original
256,Sequential,radix-k 4,1,1,no,no,81,0.380982,0,0,0.001222,0.00263,0.532595,0.151616,0,435366564,0.532779,Original
256,Sequential,radix-k 4,1,1,no,no,82,0.272313,0,0,0.00122,0.002136,0.398953,0.126642,0,408650460,0.399136,Original
256,Sequential,radix-k 4,1,1,no,no,83,0.257613,0,0,0.001251,0.00214,0.371844,0.114235,0,330462500,0.372027,Original
256,Sequential,radix-k 4,1,1,no,no,84,0.32251,0,0,0.001168,0.00226,0.455233,0.132727,0,441493532,0.455416,Original
256,Sequential,radix-k 4,1,1,no,no,85,0.330958,0,0,0.001227,0.002403,0.466868,0.135916,0,422998136,0.467054,Original
256,Sequential,radix-k 4,1,1,no,no,86,0.297713,0,0,0.001217,0.002347,0.44864,0.150932,0,451615076,0.448826,Original
256,Sequential,radix-k 4,1,1,no,no,87,0.310427,0,0,0.001177,0.002473,0.431267,0.120845,0,373956824,0.43145,Original
256,Sequential,radix-k 4,1,1,no,no,88,0.200001,0,0,0.001194,0.001624,0.313791,0.113793,0,293116964,0.313976,Original
256,Sequential,radix-k 4,1,1,no,no,89,0.395514,0,0,0.001252,0.002609,0.544006,0.148496,0,430256176,0.54419,Original
256,Sequential,radix-k 4,1,1,no,no,90,0.352874,0,0,0.0012,0.002386,0.509671,0.156798,0,430949728,0.509852,Original
256,Sequential,radix-k 4,1,1,no,no,91,0.33361,0,0,0.001221,0.002224,0.468312,0.134704,0,433843148,0.468493,Original
256,Sequential,radix-k 4,1,1,no,no,92,0.258248,0,0,0.001238,0.002075,0.372079,0.113838,0,375770100,0.372262,Original
256,Sequential,radix-k 4,1,1,no,no,93,0.287338,0,0,0.001241,0.0022,0.417535,0.130203,0,388420988,0.417719,Original
256,Sequential,radix-k 4,1,1,no,no,94,0.357792,0,0,0.001165,0.002497,0.487142,0.129353,0,412687100,0.487323,Original
256,Sequential,radix-k 4,1,1,no,no,95,0.200435,0,0,0.00113,0.002157,0.333308,0.132877,0,360424780,0.333492,Original
256,Sequential,radix-k 4,1,1,no,no,96,0.313258,0,0,0.001146,0.002232,0.449818,0.136563,0,423891428,0.450001,Original
256,Sequential,radix-k 4,1,1,no,no,97,0.209118,0,0,0.001186,0.001705,0.319812,0.110699,0,286129788,0.319995,Original
256,Sequential,radix-k 4,1,1,no,no,98,0.294112,0,0,0.001197,0.002317,0.439312,0.145205,0,423825536,0.439495,Original
256,Sequential,radix-k 4,1,1,no,no,99,0.327009,0,0,0.001164,0.002316,0.467846,0.140844,0,427692804,0.468029,Original
256,Sequential,radix-k 4,1,1,no,no,100,0.349977,0,0,0.001206,0.002582,0.481031,0.131058,0,408702504,0.481214,Original
256,Sequential,radix-k 8,1,1,no,no,0,0.273294,0,0,0.001171,0.002241,0.55064,0.277374,0,401941776,0.550822,Original
256,Sequential,radix-k 8,1,1,no,no,1,0.343203,0,0,0.001234,0.002539,0.482024,0.138824,0,359166332,0.482211,Original
256,Sequential,radix-k 8,1,1,no,no,2,0.234135,0,0,0.001136,0.002185,0.404414,0.170286,0,380482228,0.404599,Original
256,Sequential,radix-k 8,1,1,no,no,3,0.340117,0,0,0.001248,0.002486,0.49313,0.153018,0,339276760,0.493318,Original
