num processes,multi-tile strategy,single-image strategy,tiles x,tiles y,interlacing,collection,frame,render time,buffer read time,buffer write time,compress time,blend time,draw time,composite time,collect time,bytes sent,frame time
64,Sequential,radix-k 8,1,1,no,no,32,0.590498,0,0,0.004517,0.007628,0.719073,0.128578,0,172874984,0.719237
64,Sequential,radix-k 8,1,1,no,no,33,0.770095,0,0,0.004891,0.005769,0.913166,0.143079,0,193703568,0.913329
64,Sequential,radix-k 8,1,1,no,no,34,0.645952,0,0,0.004818,0.00607,0.769558,0.123609,0,179369688,0.769721
64,Sequential,radix-k 8,1,1,no,no,35,0.725535,0,0,0.004933,0.004948,0.867435,0.141906,0,201317016,0.867599
64,Sequential,radix-k 8,1,1,no,no,36,0.574422,0,0,0.004718,0.004121,0.704409,0.129996,0,192158648,0.704572
64,Sequential,radix-k 8,1,1,no,no,37,0.762422,0,0,0.004862,0.00568,0.913943,0.151524,0,206832192,0.914111
64,Sequential,radix-k 8,1,1,no,no,38,0.495711,0,0,0.004488,0.006611,0.613188,0.117483,0,164001872,0.613355
64,Sequential,radix-k 8,1,1,no,no,39,0.474592,0,0,0.00452,0.006201,0.586733,0.112148,0,155393856,0.586896
64,Sequential,radix-k 8,1,1,no,no,40,0.600439,0,0,0.004734,0.007112,0.744312,0.14388,0,190074840,0.744474
64,Sequential,radix-k 8,1,1,no,no,41,0.502395,0,0,0.004464,0.001552,0.631751,0.129359,0,173328008,0.631913
64,Sequential,radix-k 8,1,1,no,no,42,0.447353,0,0,0.004435,0.007253,0.544847,0.097503,0,135098480,0.545015
64,Sequential,radix-k 8,1,1,no,no,43,0.59515,0,0,0.004783,0.007095,0.731841,0.136697,0,193493744,0.732004
64,Sequential,radix-k 8,1,1,no,no,44,0.601347,0,0,0.004736,0.006956,0.727147,0.125806,0,176854488,0.727311
64,Sequential,radix-k 8,1,1,no,no,45,0.70317,0,0,0.00484,0.00801,0.838979,0.135817,0,185087608,0.839142
64,Sequential,radix-k 8,1,1,no,no,46,0.719943,0,0,0.00479,0.008971,0.859418,0.13948,0,180841160,0.859582
64,Sequential,radix-k 8,1,1,no,no,47,0.574578,0,0,0.004476,0.007766,0.711017,0.136443,0,170256472,0.711181
64,Sequential,radix-k 8,1,1,no,no,48,0.731321,0,0,0.004989,0.007623,0.854156,0.122843,0,174342552,0.854322
64,Sequential,radix-k 8,1,1,no,no,49,0.708119,0,0,0.004837,0.005883,0.8564,0.148287,0,203446112,0.856564
64,Sequential,radix-k 8,1,1,no,no,50,0.674534,0,0,0.004842,0.004756,0.801316,0.126789,0,187558656,0.80148
64,Sequential,radix-k 8,1,1,no,no,51,0.556915,0,0,0.004728,0.004607,0.684094,0.127186,0,174969720,0.684257
64,Sequential,radix-k 8,1,1,no,no,52,0.470646,0,0,0.004461,0.007322,0.583574,0.112931,0,157613616,0.583739
64,Sequential,radix-k 8,1,1,no,no,53,0.569186,0,0,0.004718,0.006777,0.688061,0.118876,0,172431968,0.688225
64,Sequential,radix-k 8,1,1,no,no,54,0.411603,0,0,0.004418,0.004353,0.508648,0.097053,0,138829928,0.508809
64,Sequential,radix-k 8,1,1,no,no,55,0.584373,0,0,0.004872,0.009519,0.694759,0.110394,0,137558360,0.694924
64,Sequential,radix-k 8,1,1,no,no,56,0.707621,0,0,0.004867,0.006574,0.859982,0.152369,0,198814184,0.860151
64,Sequential,radix-k 8,1,1,no,no,57,0.647661,0,0,0.004983,0.009122,0.776026,0.128372,0,164030688,0.776191
64,Sequential,radix-k 8,1,1,no,no,58,0.829665,0,0,0.004858,0.007906,0.981512,0.151853,0,194802392,0.981677
64,Sequential,radix-k 8,1,1,no,no,59,0.481103,0,0,0.004475,0.001812,0.583696,0.102594,0,147677920,0.58386
64,Sequential,radix-k 8,1,1,no,no,60,0.563684,0,0,0.00449,0.00753,0.69354,0.129858,0,169358112,0.693701
64,Sequential,radix-k 8,1,1,no,no,61,0.706855,0,0,0.004878,0.007165,0.858907,0.152061,0,197318784,0.859073
64,Sequential,radix-k 8,1,1,no,no,62,0.721266,0,0,0.004851,0.006405,0.876057,0.154799,0,209109688,0.876224
64,Sequential,radix-k 8,1,1,no,no,63,0.762447,0,0,0.004963,0.005563,0.897705,0.135263,0,176401168,0.89787
64,Sequential,radix-k 8,1,1,no,no,64,0.438067,0,0,0.004425,0.007166,0.540079,0.10202,0,138233336,0.540244
64,Sequential,radix-k 8,1,1,no,no,65,0.565949,0,0,0.004666,0.007101,0.684252,0.118312,0,170293264,0.684417
64,Sequential,radix-k 8,1,1,no,no,66,0.593564,0,0,0.0047,0.001546,0.697376,0.10382,0,148420368,0.697539
64,Sequential,radix-k 8,1,1,no,no,67,0.593997,0,0,0.004578,0.007917,0.737323,0.143334,0,193067488,0.737488
64,Sequential,radix-k 8,1,1,no,no,68,0.659233,0,0,0.004834,0.003946,0.783507,0.124274,0,166479960,0.783672
64,Sequential,radix-k 8,1,1,no,no,69,0.660124,0,0,0.004737,0.005426,0.792065,0.131946,0,177451448,0.79223
64,Sequential,radix-k 8,1,1,no,no,70,0.666252,0,0,0.004836,0.004393,0.786167,0.119921,0,172641360,0.786333
64,Sequential,radix-k 8,1,1,no,no,71,0.498837,0,0,0.004474,0.007307,0.635746,0.136917,0,175532800,0.63591
64,Sequential,radix-k 8,1,1,no,no,72,0.537586,0,0,0.004508,0.007924,0.670618,0.133034,0,173210968,0.670781
64,Sequential,radix-k 8,1,1,no,no,73,0.623819,0,0,0.004531,0.0082,0.742541,0.118731,0,168824120,0.742706
64,Sequential,radix-k 8,1,1,no,no,74,0.796208,0,0,0.00485,0.007016,0.940834,0.144633,0,202953640,0.941
64,Sequential,radix-k 8,1,1,no,no,75,0.792187,0,0,0.005031,0.004417,0.935938,0.143755,0,192712456,0.936099
64,Sequential,radix-k 8,1,1,no,no,76,0.762193,0,0,0.005051,0.004753,0.900501,0.138315,0,190937680,0.900667
64,Sequential,radix-k 8,1,1,no,no,77,0.604406,0,0,0.004677,0.002616,0.717512,0.113114,0,159666608,0.717677
64,Sequential,radix-k 8,1,1,no,no,78,0.563775,0,0,0.004755,0.006312,0.693819,0.130051,0,189092104,0.693985
64,Sequential,radix-k 8,1,1,no,no,79,0.613691,0,0,0.004755,0.006527,0.758328,0.144645,0,200216736,0.758495
64,Sequential,radix-k 8,1,1,no,no,80,0.772251,0,0,0.005001,0.005416,0.905772,0.133529,0,188848768,0.905937
64,Sequential,radix-k 8,1,1,no,no,81,0.759374,0,0,0.0048,0.009181,0.908559,0.149192,0,195853608,0.908727
64,Sequential,radix-k 8,1,1,no,no,82,0.710245,0,0,0.004802,0.0046,0.85873,0.148487,0,198323184,0.858892
64,Sequential,radix-k 8,1,1,no,no,83,0.737568,0,0,0.004922,0.005011,0.865708,0.128147,0,171629080,0.865874
64,Sequential,radix-k 8,1,1,no,no,84,0.616339,0,0,0.00459,0.007236,0.759155,0.142823,0,192431336,0.759323
64,Sequential,radix-k 8,1,1,no,no,85,0.695311,0,0,0.004824,0.005968,0.835029,0.139726,0,198269760,0.835197
64,Sequential,radix-k 8,1,1,no,no,86,0.660093,0,0,0.004784,0.007512,0.812178,0.152092,0,209580424,0.812344
64,Sequential,radix-k 8,1,1,no,no,87,0.585954,0,0,0.004631,0.007597,0.70719,0.121242,0,159123080,0.707355
64,Sequential,radix-k 8,1,1,no,no,88,0.61025,0,0,0.004697,0.002917,0.724034,0.113792,0,165436952,0.724201
64,Sequential,radix-k 8,1,1,no,no,89,0.783639,0,0,0.004924,0.006291,0.929904,0.146272,0,195269048,0.930071
64,Sequential,radix-k 8,1,1,no,no,90,0.666047,0,0,0.004717,0.008037,0.812533,0.146491,0,185678000,0.812696
64,Sequential,radix-k 8,1,1,no,no,91,0.637415,0,0,0.004804,0.005348,0.765736,0.128327,0,189172888,0.765903
64,Sequential,radix-k 8,1,1,no,no,92,0.718422,0,0,0.004865,0.003914,0.853663,0.135243,0,192884192,0.853824
64,Sequential,radix-k 8,1,1,no,no,93,0.778902,0,0,0.004884,0.005224,0.923862,0.144966,0,193059272,0.924027
64,Sequential,radix-k 8,1,1,no,no,94,0.6684,0,0,0.004583,0.00805,0.79655,0.12815,0,170853264,0.796712
64,Sequential,radix-k 8,1,1,no,no,95,0.400781,0,0,0.004445,0.007668,0.514063,0.113284,0,156103376,0.514226
64,Sequential,radix-k 8,1,1,no,no,96,0.593574,0,0,0.004507,0.00792,0.729638,0.136065,0,184241352,0.729803
64,Sequential,radix-k 8,1,1,no,no,97,0.624481,0,0,0.004668,0.00364,0.744701,0.120227,0,157377328,0.744867
64,Sequential,radix-k 8,1,1,no,no,98,0.61621,0,0,0.004711,0.007244,0.76036,0.144159,0,189273496,0.760527
64,Sequential,radix-k 8,1,1,no,no,99,0.627516,0,0,0.004575,0.008154,0.762101,0.134592,0,188526032,0.762264
64,Sequential,radix-k 8,1,1,no,no,100,0.660787,0,0,0.004745,0.008025,0.793921,0.133141,0,174801808,0.794087
64,Sequential,radix-k 16,1,1,no,no,0,0.578736,0,0,0.004594,0.007611,0.799297,0.220563,0,185040608,0.799461
64,Sequential,radix-k 16,1,1,no,no,1,0.663738,0,0,0.004855,0.007825,0.781876,0.118139,0,172197312,0.782039
64,Sequential,radix-k 16,1,1,no,no,2,0.472721,0,0,0.00447,0.007402,0.600987,0.128271,0,170452616,0.601148
64,Sequential,radix-k 16,1,1,no,no,3,0.708134,0,0,0.00491,0.007338,0.832007,0.12388,0,169190464,0.832177
64,Sequential,radix-k 16,1,1,no,no,4,0.743778,0,0,0.004693,0.007507,0.883437,0.139666,0,186315760,0.883605
64,Sequential,radix-k 16,1,1,no,no,5,0.432113,0,0,0.004546,0.007119,0.559535,0.127429,0,163612576,0.559703
64,Sequential,radix-k 16,1,1,no,no,6,0.703841,0,0,0.004698,0.008487,0.820821,0.116986,0,163007448,0.820987
64,Sequential,radix-k 16,1,1,no,no,7,0.760226,0,0,0.004886,0.006959,0.89673,0.136511,0,195321336,0.896897
64,Sequential,radix-k 16,1,1,no,no,8,0.692289,0,0,0.004911,0.009517,0.798766,0.106483,0,159600592,0.798936
64,Sequential,radix-k 16,1,1,no,no,9,0.440062,0,0,0.004557,0.007106,0.568487,0.12843,0,162785456,0.568654
64,Sequential,radix-k 16,1,1,no,no,10,0.786088,0,0,0.004844,0.0094,0.915972,0.129888,0,183682456,0.916139
64,Sequential,radix-k 16,1,1,no,no,11,0.521522,0,0,0.004555,0.007332,0.647191,0.125673,0,161584952,0.647358
64,Sequential,radix-k 16,1,1,no,no,12,0.693723,0,0,0.004844,0.003691,0.824996,0.131276,0,168450656,0.825163
64,Sequential,radix-k 16,1,1,no,no,13,0.626377,0,0,0.004548,0.001867,0.741817,0.115445,0,156983776,0.741982
64,Sequential,radix-k 16,1,1,no,no,14,0.511324,0,0,0.004483,0.007303,0.652196,0.140874,0,171517184,0.652366
64,Sequential,radix-k 16,1,1,no,no,15,0.409171,0,0,0.004428,0.00723,0.525062,0.115897,0,147116168,0.52523
64,Sequential,radix-k 16,1,1,no,no,16,0.510474,0,0,0.004469,0.000907,0.593976,0.083509,0,164856184,0.594143
64,Sequential,radix-k 16,1,1,no,no,17,0.698381,0,0,0.004712,0.007526,0.839486,0.141109,0,176852992,0.839653
64,Sequential,radix-k 16,1,1,no,no,18,0.419315,0,0,0.004458,0.007121,0.496485,0.077176,0,141076768,0.496652
64,Sequential,radix-k 16,1,1,no,no,19,0.603099,0,0,0.004651,0.002391,0.715076,0.111983,0,148398008,0.715241
64,Sequential,radix-k 16,1,1,no,no,20,0.610537,0,0,0.004767,0.00661,0.746511,0.135979,0,174580832,0.746679
64,Sequential,radix-k 16,1,1,no,no,21,0.612571,0,0,0.004787,0.005593,0.70309,0.090525,0,183144632,0.703256
64,Sequential,radix-k 16,1,1,no,no,22,0.660774,0,0,0.004798,0.006694,0.789539,0.128772,0,191032168,0.789708
64,Sequential,radix-k 16,1,1,no,no,23,0.688018,0,0,0.00504,0.009076,0.79817,0.110159,0,175173800,0.798338
64,Sequential,radix-k 16,1,1,no,no,24,0.745063,0,0,0.004643,0.001778,0.850392,0.105335,0,176151952,0.85056
64,Sequential,radix-k 16,1,1,no,no,25,0.667191,0,0,0.004882,0.007916,0.760969,0.093781,0,159671096,0.761137
64,Sequential,radix-k 16,1,1,no,no,26,0.419242,0,0,0.004428,0.007649,0.532525,0.113288,0,150698560,0.532694
64,Sequential,radix-k 16,1,1,no,no,27,0.745823,0,0,0.004846,0.004962,0.88425,0.138432,0,195183656,0.884413
64,Sequential,radix-k 16,1,1,no,no,28,0.733646,0,0,0.004909,0.004828,0.847908,0.114266,0,179433512,0.848076
64,Sequential,radix-k 16,1,1,no,no,29,0.630223,0,0,0.004764,0.004371,0.761173,0.130956,0,183082968,0.761342
64,Sequential,radix-k 16,1,1,no,no,30,0.717111,0,0,0.004863,0.006305,0.830156,0.113051,0,191480696,0.830323
64,Sequential,radix-k 16,1,1,no,no,31,0.475617,0,0,0.004547,0.008104,0.601887,0.126275,0,165748672,0.602057
64,Sequential,radix-k 16,1,1,no,no,32,0.590494,0,0,0.004517,0.007643,0.711496,0.121004,0,168357264,0.711664
64,Sequential,radix-k 16,1,1,no,no,33,0.770095,0,0,0.004892,0.005772,0.893952,0.123863,0,188163184,0.894116
64,Sequential,radix-k 16,1,1,no,no,34,0.645952,0,0,0.004819,0.005938,0.773347,0.127402,0,163828776,0.773517
64,Sequential,radix-k 16,1,1,no,no,35,0.725533,0,0,0.004932,0.004697,0.868319,0.142794,0,181551960,0.868489
64,Sequential,radix-k 16,1,1,no,no,36,0.574422,0,0,0.004718,0.003868,0.673686,0.099269,0,180932696,0.673854
64,Sequential,radix-k 16,1,1,no,no,37,0.762422,0,0,0.004862,0.005574,0.888164,0.125747,0,198826128,0.888331
64,Sequential,radix-k 16,1,1,no,no,38,0.49571,0,0,0.004487,0.006605,0.619036,0.12333,0,157914560,0.619206
64,Sequential,radix-k 16,1,1,no,no,39,0.474592,0,0,0.004519,0.00627,0.59092,0.116333,0,153999848,0.591089
64,Sequential,radix-k 16,1,1,no,no,40,0.600439,0,0,0.004734,0.007086,0.728619,0.128184,0,187606488,0.728786
64,Sequential,radix-k 16,1,1,no,no,41,0.502396,0,0,0.004464,0.001313,0.61028,0.10789,0,152472288,0.610446
64,Sequential,radix-k 16,1,1,no,no,42,0.447347,0,0,0.004434,0.007263,0.548329,0.100982,0,133755936,0.54849
64,Sequential,radix-k 16,1,1,no,no,43,0.595149,0,0,0.004783,0.00691,0.72901,0.133867,0,181905096,0.729173
64,Sequential,radix-k 16,1,1,no,no,44,0.601346,0,0,0.004734,0.006956,0.736571,0.135238,0,171300440,0.736743
64,Sequential,radix-k 16,1,1,no,no,45,0.703167,0,0,0.004839,0.00801,0.842074,0.138912,0,183577592,0.842233
64,Sequential,radix-k 16,1,1,no,no,46,0.71994,0,0,0.00479,0.008982,0.8376,0.117664,0,169918304,0.83776
64,Sequential,radix-k 16,1,1,no,no,47,0.574581,0,0,0.004476,0.007766,0.707993,0.133414,0,174992064,0.708155
64,Sequential,radix-k 16,1,1,no,no,48,0.731318,0,0,0.004988,0.007509,0.826177,0.094865,0,165360520,0.826341
64,Sequential,radix-k 16,1,1,no,no,49,0.708117,0,0,0.004837,0.005861,0.814918,0.106804,0,204379312,0.815078
64,Sequential,radix-k 16,1,1,no,no,50,0.674529,0,0,0.004845,0.004656,0.805749,0.131233,0,170818896,0.805918
64,Sequential,radix-k 16,1,1,no,no,51,0.556912,0,0,0.004727,0.004421,0.650349,0.093448,0,172398968,0.650518
64,Sequential,radix-k 16,1,1,no,no,52,0.470641,0,0,0.00446,0.007378,0.585006,0.114369,0,154756200,0.585166
64,Sequential,radix-k 16,1,1,no,no,53,0.569186,0,0,0.004716,0.006723,0.698405,0.129229,0,166141424,0.698572
64,Sequential,radix-k 16,1,1,no,no,54,0.411607,0,0,0.004416,0.004275,0.519447,0.107853,0,139804320,0.519616
64,Sequential,radix-k 16,1,1,no,no,55,0.584373,0,0,0.004872,0.009518,0.672007,0.087639,0,141795216,0.672172
64,Sequential,radix-k 16,1,1,no,no,56,0.707624,0,0,0.004868,0.006628,0.859789,0.152176,0,190797016,0.859955
64,Sequential,radix-k 16,1,1,no,no,57,0.647669,0,0,0.004985,0.009115,0.752319,0.104661,0,149871712,0.752485
64,Sequential,radix-k 16,1,1,no,no,58,0.829666,0,0,0.004858,0.007918,0.953411,0.12375,0,191512560,0.953571
64,Sequential,radix-k 16,1,1,no,no,59,0.481104,0,0,0.004474,0.002089,0.58287,0.101769,0,140615776,0.583032
64,Sequential,radix-k 16,1,1,no,no,60,0.563682,0,0,0.00449,0.007547,0.697664,0.133989,0,170874312,0.697827
64,Sequential,radix-k 16,1,1,no,no,61,0.706853,0,0,0.004878,0.007086,0.819245,0.112396,0,199332472,0.819404
64,Sequential,radix-k 16,1,1,no,no,62,0.721271,0,0,0.004851,0.006407,0.880183,0.158917,0,195623000,0.880345
64,Sequential,radix-k 16,1,1,no,no,63,0.762447,0,0,0.004961,0.005382,0.859777,0.097337,0,167441744,0.859943
64,Sequential,radix-k 16,1,1,no,no,64,0.438064,0,0,0.004423,0.00721,0.546291,0.108239,0,136842992,0.546459
64,Sequential,radix-k 16,1,1,no,no,65,0.565948,0,0,0.004664,0.007055,0.650184,0.084236,0,171211272,0.650346
64,Sequential,radix-k 16,1,1,no,no,66,0.593559,0,0,0.004699,0.001532,0.700885,0.107336,0,129270128,0.701052
64,Sequential,radix-k 16,1,1,no,no,67,0.593992,0,0,0.004578,0.007893,0.742833,0.148844,0,181883656,0.742995
64,Sequential,radix-k 16,1,1,no,no,68,0.659228,0,0,0.004834,0.003946,0.777825,0.118598,0,158786008,0.777987
64,Sequential,radix-k 16,1,1,no,no,69,0.660123,0,0,0.004736,0.005369,0.78634,0.126221,0,180871864,0.786501
64,Sequential,radix-k 16,1,1,no,no,70,0.666248,0,0,0.004835,0.004201,0.760685,0.094441,0,173315600,0.760845
64,Sequential,radix-k 16,1,1,no,no,71,0.498833,0,0,0.004477,0.007332,0.640166,0.141336,0,172621384,0.640327
64,Sequential,radix-k 16,1,1,no,no,72,0.537589,0,0,0.004507,0.007917,0.672608,0.135024,0,175289464,0.67277
64,Sequential,radix-k 16,1,1,no,no,73,0.623819,0,0,0.004531,0.008193,0.74494,0.121131,0,160037328,0.745107
64,Sequential,radix-k 16,1,1,no,no,74,0.796206,0,0,0.004849,0.007075,0.930813,0.134609,0,195886312,0.930974
64,Sequential,radix-k 16,1,1,no,no,75,0.792186,0,0,0.00503,0.004413,0.936379,0.144197,0,181633112,0.93654
64,Sequential,radix-k 16,1,1,no,no,76,0.762189,0,0,0.005051,0.004698,0.87946,0.11728,0,195376856,0.879625
64,Sequential,radix-k 16,1,1,no,no,77,0.604401,0,0,0.004676,0.002485,0.720518,0.116129,0,137796048,0.720688
64,Sequential,radix-k 16,1,1,no,no,78,0.563769,0,0,0.004754,0.006246,0.657563,0.093804,0,190170488,0.657729
64,Sequential,radix-k 16,1,1,no,no,79,0.613687,0,0,0.004752,0.006686,0.75681,0.143124,0,190448224,0.756972
64,Sequential,radix-k 16,1,1,no,no,80,0.772255,0,0,0.005,0.005178,0.877216,0.104965,0,187625288,0.877376
64,Sequential,radix-k 16,1,1,no,no,81,0.759371,0,0,0.004799,0.009157,0.901866,0.142499,0,196693320,0.902027
64,Sequential,radix-k 16,1,1,no,no,82,0.710242,0,0,0.004801,0.004399,0.826748,0.116508,0,194756352,0.826907
64,Sequential,radix-k 16,1,1,no,no,83,0.737565,0,0,0.004921,0.005008,0.861518,0.123956,0,155061168,0.861676
64,Sequential,radix-k 16,1,1,no,no,84,0.616335,0,0,0.00459,0.007268,0.766588,0.150257,0,183921720,0.766749
64,Sequential,radix-k 16,1,1,no,no,85,0.69531,0,0,0.004825,0.005806,0.842025,0.14672,0,184754728,0.842188
64,Sequential,radix-k 16,1,1,no,no,86,0.660099,0,0,0.004784,0.007373,0.819471,0.159376,0,193703936,0.819635
64,Sequential,radix-k 16,1,1,no,no,87,0.58596,0,0,0.004629,0.007628,0.700731,0.114777,0,149473240,0.700891
64,Sequential,radix-k 16,1,1,no,no,88,0.610257,0,0,0.004696,0.002771,0.732003,0.121751,0,144133488,0.732164
64,Sequential,radix-k 16,1,1,no,no,89,0.783636,0,0,0.004923,0.006113,0.911173,0.127543,0,198761472,0.911335
64,Sequential,radix-k 16,1,1,no,no,90,0.666046,0,0,0.004717,0.008036,0.808926,0.142886,0,186047832,0.809086
64,Sequential,radix-k 16,1,1,no,no,91,0.637423,0,0,0.004804,0.005172,0.733896,0.096475,0,188699720,0.734055
64,Sequential,radix-k 16,1,1,no,no,92,0.718417,0,0,0.004864,0.003798,0.853806,0.135394,0,173936256,0.853965
64,Sequential,radix-k 16,1,1,no,no,93,0.778908,0,0,0.004885,0.00513,0.902257,0.123353,0,188861696,0.902417
64,Sequential,radix-k 16,1,1,no,no,94,0.668399,0,0,0.004583,0.008113,0.788883,0.120485,0,168381080,0.789039
64,Sequential,radix-k 16,1,1,no,no,95,0.40078,0,0,0.004446,0.007667,0.5203,0.119524,0,153807112,0.520465
64,Sequential,radix-k 16,1,1,no,no,96,0.593571,0,0,0.004507,0.00792,0.733934,0.140367,0,174989640,0.734095
64,Sequential,radix-k 16,1,1,no,no,97,0.624486,0,0,0.004667,0.003558,0.740611,0.11613,0,144299824,0.740772
64,Sequential,radix-k 16,1,1,no,no,98,0.616206,0,0,0.00471,0.007198,0.717087,0.100887,0,191083008,0.717248
64,Sequential,radix-k 16,1,1,no,no,99,0.627512,0,0,0.004576,0.008142,0.768845,0.141338,0,178719448,0.769006
64,Sequential,radix-k 16,1,1,no,no,100,0.660785,0,0,0.004745,0.008101,0.775165,0.114384,0,171077904,0.775324
64,Sequential,radix-k 32,1,1,no,no,0,0.578738,0,0,0.004595,0.007628,0.768378,0.189641,0,161306784,0.768544
64,Sequential,radix-k 32,1,1,no,no,1,0.663738,0,0,0.004854,0.007731,0.761772,0.098036,0,155956552,0.761933
64,Sequential,radix-k 32,1,1,no,no,2,0.472714,0,0,0.004469,0.007388,0.566138,0.093428,0,150008264,0.566292
64,Sequential,radix-k 32,1,1,no,no,3,0.70813,0,0,0.00491,0.007255,0.804278,0.096158,0,154282648,0.804442
64,Sequential,radix-k 32,1,1,no,no,4,0.743775,0,0,0.004693,0.007403,0.850097,0.106326,0,164020800,0.850254
64,Sequential,radix-k 32,1,1,no,no,5,0.432109,0,0,0.004544,0.007035,0.51926,0.087153,0,152028672,0.519416
64,Sequential,radix-k 32,1,1,no,no,6,0.703845,0,0,0.004699,0.008391,0.800453,0.09661,0,156665000,0.800609
64,Sequential,radix-k 32,1,1,no,no,7,0.760226,0,0,0.004887,0.006893,0.866917,0.106696,0,174110936,0.867072
64,Sequential,radix-k 32,1,1,no,no,8,0.692288,0,0,0.004913,0.0095,0.792699,0.100413,0,146890264,0.792855
64,Sequential,radix-k 32,1,1,no,no,9,0.440058,0,0,0.004557,0.007036,0.527177,0.087122,0,148831792,0.527333
64,Sequential,radix-k 32,1,1,no,no,10,0.786084,0,0,0.004846,0.009379,0.902485,0.116404,0,166990864,0.902642
64,Sequential,radix-k 32,1,1,no,no,11,0.521521,0,0,0.004554,0.007238,0.604525,0.083006,0,148948304,0.604681
64,Sequential,radix-k 32,1,1,no,no,12,0.693721,0,0,0.004844,0.003672,0.784678,0.090962,0,161041920,0.784835
64,Sequential,radix-k 32,1,1,no,no,13,0.626377,0,0,0.004546,0.001895,0.709395,0.083023,0,150761488,0.709547
64,Sequential,radix-k 32,1,1,no,no,14,0.511326,0,0,0.004483,0.007269,0.597495,0.08617,0,157165960,0.597655
64,Sequential,radix-k 32,1,1,no,no,15,0.40917,0,0,0.004428,0.007151,0.489631,0.080466,0,135060424,0.489787
64,Sequential,radix-k 32,1,1,no,no,16,0.510468,0,0,0.004469,0.000892,0.58578,0.075313,0,137000048,0.585938
64,Sequential,radix-k 32,1,1,no,no,17,0.698379,0,0,0.004713,0.007432,0.797393,0.099015,0,168691352,0.797548
64,Sequential,radix-k 32,1,1,no,no,18,0.419313,0,0,0.004458,0.007034,0.494759,0.075451,0,138318608,0.494914
64,Sequential,radix-k 32,1,1,no,no,19,0.603102,0,0,0.004651,0.002431,0.682001,0.078904,0,135723416,0.682156
64,Sequential,radix-k 32,1,1,no,no,20,0.610538,0,0,0.004766,0.006527,0.699055,0.088522,0,163580632,0.69921
64,Sequential,radix-k 32,1,1,no,no,21,0.612568,0,0,0.004788,0.005539,0.695268,0.082704,0,154095904,0.695422
64,Sequential,radix-k 32,1,1,no,no,22,0.660776,0,0,0.004798,0.006816,0.784543,0.123773,0,170836208,0.7847
64,Sequential,radix-k 32,1,1,no,no,23,0.688018,0,0,0.005041,0.008972,0.790997,0.102981,0,157002392,0.791153
64,Sequential,radix-k 32,1,1,no,no,24,0.745061,0,0,0.004644,0.001922,0.836828,0.091771,0,149759288,0.836985
64,Sequential,radix-k 32,1,1,no,no,25,0.66719,0,0,0.004882,0.007814,0.759555,0.092368,0,149618800,0.759714
64,Sequential,radix-k 32,1,1,no,no,26,0.419238,0,0,0.00443,0.007635,0.52366,0.104424,0,128459376,0.523817
64,Sequential,radix-k 32,1,1,no,no,27,0.745822,0,0,0.004847,0.004939,0.850181,0.104362,0,174596424,0.850336
64,Sequential,radix-k 32,1,1,no,no,28,0.733643,0,0,0.00491,0.004756,0.833574,0.099931,0,154823720,0.833729
64,Sequential,radix-k 32,1,1,no,no,29,0.630222,0,0,0.004762,0.004356,0.723273,0.093055,0,176810320,0.723428
64,Sequential,radix-k 32,1,1,no,no,30,0.71711,0,0,0.004862,0.006325,0.827364,0.110258,0,179042432,0.827516
64,Sequential,radix-k 32,1,1,no,no,31,0.475615,0,0,0.004547,0.008097,0.593715,0.118105,0,143041536,0.593871
64,Sequential,radix-k 32,1,1,no,no,32,0.590494,0,0,0.004516,0.007612,0.681973,0.091483,0,147616080,0.682127
64,Sequential,radix-k 32,1,1,no,no,33,0.770093,0,0,0.004891,0.005725,0.875651,0.105561,0,166179680,0.875807
64,Sequential,radix-k 32,1,1,no,no,34,0.645952,0,0,0.004816,0.00588,0.729758,0.083809,0,160560072,0.729914
64,Sequential,radix-k 32,1,1,no,no,35,0.725533,0,0,0.004933,0.004942,0.847025,0.121493,0,161500200,0.847181
64,Sequential,radix-k 32,1,1,no,no,36,0.574418,0,0,0.004717,0.003885,0.661966,0.087552,0,169977688,0.662122
64,Sequential,radix-k 32,1,1,no,no,37,0.762419,0,0,0.004862,0.005539,0.868052,0.105637,0,175368816,0.868207
64,Sequential,radix-k 32,1,1,no,no,38,0.495709,0,0,0.004486,0.006598,0.605885,0.110178,0,134707408,0.606042
64,Sequential,radix-k 32,1,1,no,no,39,0.474592,0,0,0.004519,0.006312,0.584527,0.10994,0,132368240,0.584683
64,Sequential,radix-k 32,1,1,no,no,40,0.600439,0,0,0.004735,0.007194,0.724696,0.124258,0,168481120,0.724852
64,Sequential,radix-k 32,1,1,no,no,41,0.502395,0,0,0.004463,0.001327,0.584449,0.082058,0,149525088,0.584603
64,Sequential,radix-k 32,1,1,no,no,42,0.447349,0,0,0.004433,0.007183,0.515142,0.067797,0,124240904,0.515297
64,Sequential,radix-k 32,1,1,no,no,43,0.595146,0,0,0.004784,0.007064,0.718924,0.123782,0,163881208,0.71908
64,Sequential,radix-k 32,1,1,no,no,44,0.601345,0,0,0.004734,0.006864,0.690505,0.089163,0,159682904,0.690661
64,Sequential,radix-k 32,1,1,no,no,45,0.703167,0,0,0.004839,0.007999,0.802906,0.099745,0,167327264,0.803062
64,Sequential,radix-k 32,1,1,no,no,46,0.719939,0,0,0.00479,0.008958,0.822706,0.102773,0,153275624,0.822862
